Date,Geo,Confirmed,Deaths,Recovered,Active
2020-01-29 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-01-29 00:00:00,QUEBEC,0,0,0,0
2020-01-29 00:00:00,SASKATCHEWAN,0,0,0,0
2020-01-29 00:00:00,YUKON,0,0,0,0
2020-01-30 00:00:00,ALBERTA,0,0,0,0
2020-01-30 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-01-30 00:00:00,MANITOBA,0,0,0,0
2020-01-30 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-01-30 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-01-30 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-01-30 00:00:00,NOVA SCOTIA,0,0,0,0
2020-01-30 00:00:00,NUNAVUT,0,0,0,0
2020-01-30 00:00:00,ONTARIO,1,0,0,1
2020-01-30 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-01-30 00:00:00,QUEBEC,0,0,0,0
2020-01-30 00:00:00,SASKATCHEWAN,0,0,0,0
2020-01-30 00:00:00,YUKON,0,0,0,0
2020-01-31 00:00:00,ALBERTA,0,0,0,0
2020-01-31 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-01-31 00:00:00,MANITOBA,0,0,0,0
2020-01-31 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-01-31 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-01-31 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-01-31 00:00:00,NOVA SCOTIA,0,0,0,0
2020-01-31 00:00:00,NUNAVUT,0,0,0,0
2020-01-31 00:00:00,ONTARIO,3,0,0,3
2020-01-31 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-01-31 00:00:00,QUEBEC,0,0,0,0
2020-01-31 00:00:00,SASKATCHEWAN,0,0,0,0
2020-01-31 00:00:00,YUKON,0,0,0,0
2020-02-01 00:00:00,ALBERTA,0,0,0,0
2020-02-01 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-02-01 00:00:00,MANITOBA,0,0,0,0
2020-02-01 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-01 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-01 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-01 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-01 00:00:00,NUNAVUT,0,0,0,0
2020-02-01 00:00:00,ONTARIO,3,0,0,3
2020-02-01 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-01 00:00:00,QUEBEC,0,0,0,0
2020-02-01 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-01 00:00:00,YUKON,0,0,0,0
2020-02-02 00:00:00,ALBERTA,0,0,0,0
2020-02-02 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-02-02 00:00:00,MANITOBA,0,0,0,0
2020-02-02 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-02 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-02 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-02 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-02 00:00:00,NUNAVUT,0,0,0,0
2020-02-02 00:00:00,ONTARIO,3,0,0,3
2020-02-02 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-02 00:00:00,QUEBEC,0,0,0,0
2020-02-02 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-02 00:00:00,YUKON,0,0,0,0
2020-02-03 00:00:00,ALBERTA,0,0,0,0
2020-02-03 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-02-03 00:00:00,MANITOBA,0,0,0,0
2020-02-03 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-03 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-03 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-03 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-03 00:00:00,NUNAVUT,0,0,0,0
2020-02-03 00:00:00,ONTARIO,3,0,0,3
2020-02-03 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-03 00:00:00,QUEBEC,0,0,0,0
2020-02-03 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-03 00:00:00,YUKON,0,0,0,0
2020-02-04 00:00:00,ALBERTA,0,0,0,0
2020-02-04 00:00:00,BRITISH COLUMBIA,1,0,0,1
2020-02-04 00:00:00,MANITOBA,0,0,0,0
2020-02-04 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-04 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-04 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-04 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-04 00:00:00,NUNAVUT,0,0,0,0
2020-02-04 00:00:00,ONTARIO,3,0,0,3
2020-02-04 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-04 00:00:00,QUEBEC,0,0,0,0
2020-02-04 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-04 00:00:00,YUKON,0,0,0,0
2020-02-05 00:00:00,ALBERTA,0,0,0,0
2020-02-05 00:00:00,BRITISH COLUMBIA,2,0,0,2
2020-02-05 00:00:00,MANITOBA,0,0,0,0
2020-02-05 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-05 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-05 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-05 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-05 00:00:00,NUNAVUT,0,0,0,0
2020-02-05 00:00:00,ONTARIO,3,0,0,3
2020-02-05 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-05 00:00:00,QUEBEC,0,0,0,0
2020-02-05 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-05 00:00:00,YUKON,0,0,0,0
2020-02-06 00:00:00,ALBERTA,0,0,0,0
2020-02-06 00:00:00,BRITISH COLUMBIA,2,0,0,2
2020-02-06 00:00:00,MANITOBA,0,0,0,0
2020-02-06 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-06 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-06 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-06 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-06 00:00:00,NUNAVUT,0,0,0,0
2020-02-06 00:00:00,ONTARIO,3,0,0,3
2020-02-06 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-06 00:00:00,QUEBEC,0,0,0,0
2020-02-06 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-06 00:00:00,YUKON,0,0,0,0
2020-02-07 00:00:00,ALBERTA,0,0,0,0
2020-02-07 00:00:00,BRITISH COLUMBIA,4,0,0,4
2020-02-07 00:00:00,MANITOBA,0,0,0,0
2020-02-07 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-07 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-07 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-07 00:00:00,NOVA SCOTIA,0,0,0,0
