Date,Geo,Confirmed,Deaths,Recovered,Hospitalizations,ICU,Tested,Positivity,Vaccinated,Vaccinated 2,Vac Distributed,Total variants,Variant B.1.1.7,Variant B.1.351,Variant P.1,Variant Nigeria,Variant unknown,Variant B.1.617
2020-03-01,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-01,Laurentides,0,0,0,0,0,7,0.00,0,0
2020-03-01,Montérégie,0,0,0,0,0,21,0.00,0,0
2020-03-02,Bas-Saint-Laurent,0,0,0,0,0,0,0,0,0
2020-03-02,Saguenay–Lac-Saint-Jean,0,0,0,0,0,2,0,0,0
2020-03-02,Capitale Nationale,0,0,0,0,0,20,0.00,0,0
2020-03-02,Mauricie - Centre du Québec,0,0,0,0,0,3,0,0,0
2020-03-02,Estrie,0,0,0,0,0,2,0,0,0
2020-03-02,Montréal,1,0,0,0,0,85,0.00,0,0
2020-03-02,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-02,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-02,Côte-Nord,0,0,0,0,0,0,0,0,0
2020-03-02,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-02,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-02,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0
2020-03-02,Laval,0,0,0,0,0,10,0.00,0,0
2020-03-02,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-02,Laurentides,0,0,0,0,0,7,0,0,0
2020-03-02,Montérégie,0,0,0,0,0,26,0.00,0,0
2020-03-03,Bas-Saint-Laurent,0,0,0,0,0,0,0,0,0
2020-03-03,Saguenay–Lac-Saint-Jean,0,0,0,0,0,2,0,0,0
2020-03-03,Capitale Nationale,0,0,0,0,0,20,0,0,0
2020-03-03,Mauricie - Centre du Québec,0,0,0,0,0,3,0,0,0
2020-03-03,Estrie,0,0,0,0,0,2,0,0,0
2020-03-03,Montréal,1,0,0,0,0,93,0.00,0,0
2020-03-03,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-03,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-03,Côte-Nord,0,0,0,0,0,0,0,0,0
2020-03-03,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-03,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-03,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0
2020-03-03,Laval,0,0,0,0,0,11,0.00,0,0
2020-03-03,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-03,Laurentides,0,0,0,0,0,8,0.00,0,0
2020-03-03,Montérégie,0,0,0,0,0,29,0.00,0,0
2020-03-04,Bas-Saint-Laurent,0,0,0,0,0,0,0,0,0
2020-03-04,Saguenay–Lac-Saint-Jean,0,0,0,0,0,2,0,0,0
2020-03-04,Capitale Nationale,0,0,0,0,0,20,0,0,0
2020-03-04,Mauricie - Centre du Québec,0,0,0,0,0,4,0.00,0,0
2020-03-04,Estrie,0,0,0,0,0,2,0,0,0
2020-03-04,Montréal,1,0,0,0,0,102,0.00,0,0
2020-03-04,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-04,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-04,Côte-Nord,0,0,0,0,0,0,0,0,0
2020-03-04,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-04,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-04,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0
2020-03-04,Laval,0,0,0,0,0,11,0,0,0
2020-03-04,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-04,Laurentides,0,0,0,0,0,8,0,0,0
2020-03-04,Montérégie,0,0,0,0,0,30,0.00,0,0
2020-03-05,Bas-Saint-Laurent,0,0,0,0,0,1,0.00,0,0
2020-03-05,Saguenay–Lac-Saint-Jean,0,0,0,0,0,3,0.00,0,0
2020-03-05,Capitale Nationale,0,0,0,0,0,25,0.00,0,0
2020-03-05,Mauricie - Centre du Québec,0,0,0,0,0,7,0.00,0,0
2020-03-05,Estrie,0,0,0,0,0,2,0,0,0
2020-03-05,Montréal,1,0,0,0,0,111,0.00,0,0
2020-03-05,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-05,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-05,Côte-Nord,0,0,0,0,0,1,0.00,0,0
2020-03-05,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-05,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-05,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0
2020-03-05,Laval,0,0,0,0,0,15,0.00,0,0
2020-03-05,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-05,Laurentides,1,0,0,0,0,8,0,0,0
2020-03-05,Montérégie,1,0,0,0,0,34,0.00,0,0
2020-03-06,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0
2020-03-06,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0.00,0,0
2020-03-06,Capitale Nationale,0,0,0,0,0,27,0.00,0,0
2020-03-06,Mauricie - Centre du Québec,0,0,0,0,0,8,0.00,0,0
2020-03-06,Estrie,0,0,0,0,0,2,0,0,0
2020-03-06,Montréal,1,0,0,0,0,127,0.00,0,0
2020-03-06,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-06,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-06,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-06,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-06,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-06,Chaudière-Appalaches,0,0,0,0,0,5,0.00,0,0
2020-03-06,Laval,0,0,0,0,0,17,0.00,0,0
2020-03-06,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-06,Laurentides,1,0,0,0,0,10,0.00,0,0
2020-03-06,Montérégie,1,0,0,0,0,37,0.00,0,0
2020-03-07,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0
2020-03-07,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0
2020-03-07,Capitale Nationale,0,0,0,0,0,27,0,0,0
2020-03-07,Mauricie - Centre du Québec,0,0,0,0,0,10,0.00,0,0
2020-03-07,Estrie,0,0,0,0,0,2,0,0,0
2020-03-07,Montréal,1,0,0,0,0,147,0.00,0,0
2020-03-07,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-07,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-07,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-07,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-07,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-07,Chaudière-Appalaches,0,0,0,0,0,5,0,0,0
2020-03-07,Laval,0,0,0,0,0,17,0,0,0
2020-03-07,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-07,Laurentides,1,0,0,0,0,31,0.00,0,0
2020-03-07,Montérégie,1,0,0,0,0,42,0.00,0,0
2020-03-08,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0
2020-03-08,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0
2020-03-08,Capitale Nationale,0,0,0,0,0,32,0.00,0,0
2020-03-08,Mauricie - Centre du Québec,0,0,0,0,0,10,0,0,0
2020-03-08,Estrie,0,0,0,0,0,2,0,0,0
2020-03-08,Montréal,1,0,0,0,0,161,0.00,0,0
2020-03-08,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-08,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-08,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-08,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-08,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-08,Chaudière-Appalaches,0,0,0,0,0,5,0,0,0
2020-03-08,Laval,0,0,0,0,0,20,0.00,0,0
2020-03-08,Lanaudière,0,0,0,0,0,1,0,0,0
2020-03-08,Laurentides,1,0,0,0,0,44,0.00,0,0
2020-03-08,Montérégie,1,0,0,0,0,46,0.00,0,0
2020-03-09,Bas-Saint-Laurent,0,0,0,0,0,2,0.00,0,0
2020-03-09,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0
2020-03-09,Capitale Nationale,0,0,0,0,0,33,0.00,0,0
2020-03-09,Mauricie - Centre du Québec,0,0,0,0,0,11,0.00,0,0
2020-03-09,Estrie,0,0,0,0,0,2,0,0,0
2020-03-09,Montréal,2,0,0,0,0,174,0.00,0,0
2020-03-09,Outaouais,0,0,0,0,0,3,0,0,0
2020-03-09,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-09,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-09,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-09,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-09,Chaudière-Appalaches,0,0,0,0,0,5,0,0,0
2020-03-09,Laval,0,0,0,0,0,21,0.00,0,0
2020-03-09,Lanaudière,0,0,0,0,0,5,0.00,0,0
2020-03-09,Laurentides,1,0,0,0,0,55,0.00,0,0
2020-03-09,Montérégie,1,0,0,0,0,48,0.00,0,0
2020-03-10,Bas-Saint-Laurent,0,0,0,0,0,3,0.00,0,0
2020-03-10,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0
2020-03-10,Capitale Nationale,0,0,0,0,0,37,0.00,0,0
2020-03-10,Mauricie - Centre du Québec,0,0,0,0,0,17,0.00,0,0
2020-03-10,Estrie,0,0,0,0,0,8,0.00,0,0
2020-03-10,Montréal,3,0,0,0,0,203,0.00,0,0
2020-03-10,Outaouais,0,0,0,0,0,4,0.00,0,0
2020-03-10,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0
2020-03-10,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-10,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-10,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-10,Chaudière-Appalaches,0,0,0,0,0,7,0.00,0,0
2020-03-10,Laval,0,0,0,0,0,22,0.00,0,0
2020-03-10,Lanaudière,0,0,0,0,0,7,0.00,0,0
2020-03-10,Laurentides,1,0,0,0,0,57,0.00,0,0
2020-03-10,Montérégie,2,0,0,0,0,57,0.00,0,0
2020-03-11,Bas-Saint-Laurent,0,0,0,0,0,4,0.00,0,0
2020-03-11,Saguenay–Lac-Saint-Jean,0,0,0,0,0,9,0.00,0,0
2020-03-11,Capitale Nationale,0,0,0,0,0,46,0.00,0,0
2020-03-11,Mauricie - Centre du Québec,1,0,0,0,0,20,0.00,0,0
2020-03-11,Estrie,1,0,0,0,0,8,0,0,0
2020-03-11,Montréal,3,0,1,0,0,270,0.00,0,0
2020-03-11,Outaouais,0,0,0,0,0,9,0.00,0,0
2020-03-11,Abitibi-Temiscamingue,0,0,0,0,0,1,0.00,0,0
2020-03-11,Côte-Nord,0,0,0,0,0,1,0,0,0
2020-03-11,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-11,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0
2020-03-11,Chaudière-Appalaches,0,0,0,0,0,13,0.00,0,0
2020-03-11,Laval,0,0,0,0,0,26,0.00,0,0
2020-03-11,Lanaudière,0,0,0,0,0,8,0.00,0,0
2020-03-11,Laurentides,1,0,0,0,0,65,0.00,0,0
2020-03-11,Montérégie,2,0,0,0,0,74,0.00,0,0
2020-03-12,Bas-Saint-Laurent,0,0,0,0,0,8,0.00,0,0
2020-03-12,Saguenay–Lac-Saint-Jean,0,0,0,0,0,10,0.00,0,0
2020-03-12,Capitale Nationale,0,0,0,0,0,61,0.00,0,0
2020-03-12,Mauricie - Centre du Québec,1,0,0,0,0,24,0.00,0,0
2020-03-12,Estrie,1,0,0,0,0,16,0.00,0,0
2020-03-12,Montréal,3,0,1,0,0,360,2.22,0,0
2020-03-12,Outaouais,0,0,0,0,0,14,0.00,0,0
2020-03-12,Abitibi-Temiscamingue,0,0,0,0,0,2,0.00,0,0
2020-03-12,Côte-Nord,0,0,0,0,0,2,0.00,0,0
2020-03-12,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-12,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,2,0.00,0,0
2020-03-12,Chaudière-Appalaches,1,0,0,0,0,19,0.00,0,0
2020-03-12,Laval,0,0,0,0,0,32,0.00,0,0
2020-03-12,Lanaudière,0,0,0,0,0,20,0.00,0,0
2020-03-12,Laurentides,1,0,0,0,0,91,0.00,0,0
2020-03-12,Montérégie,2,0,0,0,0,106,3.13,0,0
2020-03-13,Bas-Saint-Laurent,0,0,0,0,0,12,0.00,0,0
2020-03-13,Saguenay–Lac-Saint-Jean,0,0,0,0,0,16,0.00,0,0
2020-03-13,Capitale Nationale,0,0,0,0,0,75,0.00,0,0
2020-03-13,Mauricie - Centre du Québec,1,0,0,0,0,44,0.00,0,0
2020-03-13,Estrie,2,0,0,0,0,43,0.00,0,0
2020-03-13,Montréal,7,0,1,0,0,460,1.00,0,0
2020-03-13,Outaouais,0,0,0,0,0,19,0.00,0,0
2020-03-13,Abitibi-Temiscamingue,0,0,0,0,0,3,0.00,0,0
2020-03-13,Côte-Nord,0,0,0,0,0,2,0,0,0
2020-03-13,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-13,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,2,0,0,0
2020-03-13,Chaudière-Appalaches,1,0,0,0,0,36,0.00,0,0
2020-03-13,Laval,0,0,0,0,0,40,0.00,0,0
2020-03-13,Lanaudière,0,0,0,0,0,37,0.00,0,0
2020-03-13,Laurentides,2,0,0,0,0,125,0.00,0,0
2020-03-13,Montérégie,4,0,0,0,0,187,1.23,0,0
2020-03-14,Bas-Saint-Laurent,0,0,0,0,0,16,0.00,0,0
2020-03-14,Saguenay–Lac-Saint-Jean,0,0,0,0,0,16,0,0,0
2020-03-14,Capitale Nationale,0,0,0,0,0,139,0.00,0,0
2020-03-14,Mauricie - Centre du Québec,1,0,0,0,0,55,0.00,0,0
2020-03-14,Estrie,3,0,0,0,0,61,0.00,0,0
2020-03-14,Montréal,8,0,1,0,0,525,1.54,0,0
2020-03-14,Outaouais,0,0,0,0,0,29,0.00,0,0
2020-03-14,Abitibi-Temiscamingue,0,0,0,0,0,7,0.00,0,0
2020-03-14,Côte-Nord,0,0,0,0,0,3,0.00,0,0
2020-03-14,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-14,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,3,0.00,0,0
2020-03-14,Chaudière-Appalaches,1,0,0,0,0,51,0.00,0,0
2020-03-14,Laval,0,0,0,0,0,49,0.00,0,0
2020-03-14,Lanaudière,1,0,0,0,0,68,0.00,0,0
2020-03-14,Laurentides,2,0,0,0,0,139,0.00,0,0
2020-03-14,Montérégie,7,0,0,0,0,214,0.00,0,0
2020-03-15,Bas-Saint-Laurent,0,0,0,0,0,25,0.00,0,0
2020-03-15,Saguenay–Lac-Saint-Jean,0,0,0,0,0,20,0.00,0,0
2020-03-15,Capitale Nationale,2,0,0,0,0,206,0.00,0,0
2020-03-15,Mauricie - Centre du Québec,3,0,0,0,0,119,0.00,0,0
2020-03-15,Estrie,4,0,0,0,0,77,0.00,0,0
2020-03-15,Montréal,10,0,1,0,0,689,0.61,0,0
2020-03-15,Outaouais,0,0,0,0,0,63,0.00,0,0
2020-03-15,Abitibi-Temiscamingue,0,0,0,0,0,12,0.00,0,0
2020-03-15,Côte-Nord,0,0,0,0,0,12,0.00,0,0
2020-03-15,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-15,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,8,0.00,0,0
2020-03-15,Chaudière-Appalaches,3,0,0,0,0,69,0.00,0,0
2020-03-15,Laval,0,0,0,0,0,66,0.00,0,0
2020-03-15,Lanaudière,2,0,0,0,0,113,0.00,0,0
2020-03-15,Laurentides,3,0,0,0,0,175,0.00,0,0
2020-03-15,Montérégie,9,0,0,0,0,373,0.00,0,0
2020-03-16,Bas-Saint-Laurent,0,0,0,0,0,45,0.00,0,0
2020-03-16,Saguenay–Lac-Saint-Jean,0,0,0,0,0,43,0.00,0,0
2020-03-16,Capitale Nationale,2,0,0,0,0,252,0.00,0,0
2020-03-16,Mauricie - Centre du Québec,3,0,0,0,0,171,0.00,0,0
2020-03-16,Estrie,3,0,0,0,0,132,0.00,0,0
2020-03-16,Montréal,18,0,2,0,0,843,1.30,0,0
2020-03-16,Outaouais,0,0,0,0,0,165,0.00,0,0
2020-03-16,Abitibi-Temiscamingue,0,0,0,0,0,30,0.00,0,0
2020-03-16,Côte-Nord,0,0,0,0,0,14,0.00,0,0
2020-03-16,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-16,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,8,0,0,0
2020-03-16,Chaudière-Appalaches,4,0,0,0,0,108,0.00,0,0
2020-03-16,Laval,0,0,0,0,0,104,0.00,0,0
2020-03-16,Lanaudière,3,0,0,0,0,149,0.00,0,0
2020-03-16,Laurentides,3,0,0,0,0,212,0.00,0,0
2020-03-16,Montérégie,10,0,0,0,0,518,0.00,0,0
2020-03-17,Bas-Saint-Laurent,0,0,0,0,0,62,0.00,0,0
2020-03-17,Saguenay–Lac-Saint-Jean,0,0,0,0,0,52,0.00,0,0
2020-03-17,Capitale Nationale,3,0,0,0,0,304,0.00,0,0
2020-03-17,Mauricie - Centre du Québec,3,0,0,0,0,274,0.00,0,0
2020-03-17,Estrie,9,0,0,0,0,254,0.00,0,0
2020-03-17,Montréal,22,0,3,0,0,1052,2.87,0,0
2020-03-17,Outaouais,0,0,0,0,0,224,0.00,0,0
2020-03-17,Abitibi-Temiscamingue,0,0,0,0,0,57,0.00,0,0
2020-03-17,Côte-Nord,0,0,0,0,0,18,0.00,0,0
2020-03-17,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-17,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,37,0.00,0,0
2020-03-17,Chaudière-Appalaches,4,0,0,0,0,145,2.70,0,0
2020-03-17,Laval,0,0,0,0,0,130,0.00,0,0
2020-03-17,Lanaudière,6,0,0,0,0,225,0.00,0,0
2020-03-17,Laurentides,7,0,0,0,0,297,0.00,0,0
2020-03-17,Montérégie,13,0,0,0,0,741,0.00,0,0
2020-03-18,Bas-Saint-Laurent,0,0,0,0,0,79,0.00,0,0
2020-03-18,Saguenay–Lac-Saint-Jean,0,0,0,0,0,113,0.00,0,0
2020-03-18,Capitale Nationale,8,0,0,0,0,467,0.00,0,0
2020-03-18,Mauricie - Centre du Québec,3,0,0,0,0,341,0.00,0,0
2020-03-18,Estrie,18,0,0,0,0,558,3.62,0,0
2020-03-18,Montréal,24,0,3,0,0,1208,1.28,0,0
2020-03-18,Outaouais,1,0,0,0,0,321,0.00,0,0
2020-03-18,Abitibi-Temiscamingue,0,0,0,0,0,58,0.00,0,0
2020-03-18,Côte-Nord,0,0,0,0,0,20,0.00,0,0
2020-03-18,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-18,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,39,0.00,0,0
2020-03-18,Chaudière-Appalaches,6,0,0,0,0,235,0.00,0,0
2020-03-18,Laval,0,0,0,0,0,161,0.00,0,0
2020-03-18,Lanaudière,6,1,0,0,0,320,0.00,0,0
2020-03-18,Laurentides,8,0,0,0,0,413,0.00,0,0
2020-03-18,Montérégie,13,0,0,0,0,931,0.53,0,0
2020-03-19,Bas-Saint-Laurent,1,0,0,0,0,89,0.00,0,0
2020-03-19,Saguenay–Lac-Saint-Jean,0,0,0,0,0,174,0.00,0,0
2020-03-19,Capitale Nationale,10,0,0,0,0,549,0.00,0,0
2020-03-19,Mauricie - Centre du Québec,3,0,0,0,0,389,0.00,0,0
2020-03-19,Estrie,26,0,0,0,0,796,0.84,0,0
2020-03-19,Montréal,28,0,3,0,0,1614,1.72,0,0
2020-03-19,Outaouais,1,0,0,0,0,361,0.00,0,0
2020-03-19,Abitibi-Temiscamingue,0,0,0,0,0,86,0.00,0,0
2020-03-19,Côte-Nord,0,0,0,0,0,34,0.00,0,0
2020-03-19,Nord-du-Québec,0,0,0,0,0,0,0,0,0
2020-03-19,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,43,0.00,0,0
2020-03-19,Chaudière-Appalaches,6,0,0,0,0,280,0.00,0,0
2020-03-19,Laval,1,0,0,0,0,223,1.61,0,0
2020-03-19,Lanaudière,7,1,0,0,0,399,1.27,0,0
2020-03-19,Laurentides,9,0,0,0,0,480,0.00,0,0
2020-03-19,Montérégie,19,0,0,0,0,1201,0.37,0,0
2020-03-20,Bas-Saint-Laurent,1,0,0,0,0,142,0.00,0,0
2020-03-20,Saguenay–Lac-Saint-Jean,0,0,0,0,0,253,1.27,0,0
2020-03-20,Capitale Nationale,10,0,0,0,0,987,1.83,0,0
2020-03-20,Mauricie - Centre du Québec,4,0,0,0,0,505,0.00,0,0
2020-03-20,Estrie,26,0,0,0,0,1409,1.31,0,0
2020-03-20,Montréal,31,0,3,0,0,2276,4.38,0,0
2020-03-20,Outaouais,1,0,0,0,0,421,0.00,0,0
2020-03-20,Abitibi-Temiscamingue,0,0,0,0,0,128,0.00,0,0
2020-03-20,Côte-Nord,0,0,0,0,0,76,0.00,0,0
2020-03-20,Nord-du-Québec,1,0,0,0,0,7,0.00,0,0
2020-03-20,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,81,0.00,0,0
2020-03-20,Chaudière-Appalaches,6,0,0,0,0,357,0.00,0,0
2020-03-20,Laval,1,0,0,0,0,317,4.26,0,0
2020-03-20,Lanaudière,7,1,0,0,0,492,0.00,0,0
2020-03-20,Laurentides,10,0,0,0,0,653,0.00,0,0
2020-03-20,Montérégie,21,0,0,0,0,1622,0.48,0,0
2020-03-21,Bas-Saint-Laurent,1,0,0,0,0,160,0.00,0,0
2020-03-21,Saguenay–Lac-Saint-Jean,1,0,0,0,0,285,0.00,0,0
2020-03-21,Capitale Nationale,13,0,0,0,0,1261,1.82,0,0
2020-03-21,Mauricie - Centre du Québec,5,0,0,0,0,745,0.00,0,0
2020-03-21,Estrie,27,0,0,0,0,1664,2.75,0,0
2020-03-21,Montréal,41,0,3,0,0,2989,3.93,0,0
2020-03-21,Outaouais,3,0,0,0,0,512,2.20,0,0
2020-03-21,Abitibi-Temiscamingue,0,0,0,0,0,153,0.00,0,0
2020-03-21,Côte-Nord,0,0,0,0,0,99,0.00,0,0
2020-03-21,Nord-du-Québec,1,0,0,0,0,8,0.00,0,0
2020-03-21,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,113,9.38,0,0
2020-03-21,Chaudière-Appalaches,13,0,0,0,0,556,0.00,0,0
