DateTime,Médiane,Intervalle de confiance à 95% (low),Intervalle de confiance à 95% (high)
22/11/2020 0:00,1.142925541,1.118525968,1.167584721
23/11/2020 0:00,1.158931138,1.13459431,1.183522628
24/11/2020 0:00,1.167881947,1.143741284,1.19227122
25/11/2020 0:00,1.170115121,1.146283966,1.194188053
26/11/2020 0:00,1.167173964,1.143729893,1.190852578
27/11/2020 0:00,1.161191994,1.138172204,1.18443905
28/11/2020 0:00,1.154572763,1.131976172,1.177389568
29/11/2020 0:00,1.147368852,1.125184975,1.169766281
30/11/2020 0:00,1.140102378,1.118312129,1.162099957
01/12/2020 0:00,1.132420137,1.111007659,1.154034155
02/12/2020 0:00,1.123889607,1.102844055,1.145131312
03/12/2020 0:00,1.115052234,1.094358251,1.135937357
04/12/2020 0:00,1.106703936,1.086338411,1.127255965
05/12/2020 0:00,1.099989669,1.079917612,1.120243984
06/12/2020 0:00,1.095278724,1.075461014,1.115274853
07/12/2020 0:00,1.092360401,1.072761723,1.112134029
08/12/2020 0:00,1.090718528,1.071312769,1.110296054
09/12/2020 0:00,1.088996398,1.069774975,1.108386595
10/12/2020 0:00,1.086281605,1.067247895,1.105481213
11/12/2020 0:00,1.082792792,1.06394984,1.101798848
12/12/2020 0:00,1.078523843,1.059874397,1.097333684
13/12/2020 0:00,1.073419086,1.054964351,1.092031621
14/12/2020 0:00,1.067703425,1.049440562,1.086121645
15/12/2020 0:00,1.062720159,1.044633605,1.080959794
16/12/2020 0:00,1.059366108,1.041432116,1.077451078
17/12/2020 0:00,1.057811117,1.040004546,1.075766739
18/12/2020 0:00,1.059058811,1.041346966,1.076917945
19/12/2020 0:00,1.06386764,1.046214216,1.081666713
20/12/2020 0:00,1.070327251,1.052716201,1.088082366
21/12/2020 0:00,1.076200547,1.0586395,1.09390405
22/12/2020 0:00,1.080355943,1.062867103,1.097985517
23/12/2020 0:00,1.081790577,1.064407214,1.099312789
24/12/2020 0:00,1.079909238,1.062668022,1.097287272
25/12/2020 0:00,1.075368753,1.058296425,1.092575794
26/12/2020 0:00,1.069356479,1.052464504,1.086381071
27/12/2020 0:00,1.060911102,1.044212857,1.077739967
28/12/2020 0:00,1.048303354,1.031821679,1.064913812
29/12/2020 0:00,1.031221221,1.014979237,1.047590344
30/12/2020 0:00,1.009026274,0.993050271,1.025127996
31/12/2020 0:00,0.981811972,0.966123853,0.99762469
01/01/2021 0:00,0.952335377,0.936929487,0.967865155
02/01/2021 0:00,0.923511705,0.908352236,0.938794889
03/01/2021 0:00,0.896903083,0.881934855,0.911995518
04/01/2021 0:00,0.872956678,0.858116575,0.88792224
05/01/2021 0:00,0.852202906,0.837422951,0.867110357
06/01/2021 0:00,0.834213582,0.819431922,0.849125543
07/01/2021 0:00,0.818077394,0.803243518,0.83304511
08/01/2021 0:00,0.803939745,0.789004818,0.819012757
09/01/2021 0:00,0.79320384,0.778107747,0.808442955
10/01/2021 0:00,0.786790452,0.771463877,0.802265687
11/01/2021 0:00,0.784957287,0.769326825,0.800742756
12/01/2021 0:00,0.787738156,0.771730257,0.803908099
13/01/2021 0:00,0.794060599,0.777616637,0.810674225
14/01/2021 0:00,0.802682973,0.785764546,0.8197791
15/01/2021 0:00,0.81261449,0.795202013,0.830212929
16/01/2021 0:00,0.82330619,0.805393505,0.84141315
