Date,Geo,Confirmed,Infected,Deaths,Recovered,Population
2020-12-05 00:00:00,BRITISH COLUMBIA,36779,10611,510,25658,5110917
2020-12-06 00:00:00,BRITISH COLUMBIA,37505,11327,520,25658,5110917
2020-12-07 00:00:00,BRITISH COLUMBIA,38152,10338,527,27287,5110917
2020-12-08 00:00:00,BRITISH COLUMBIA,38718,10278,543,27897,5110917
2020-12-09 00:00:00,BRITISH COLUMBIA,39337,10330,559,28448,5110917
2020-12-10 00:00:00,BRITISH COLUMBIA,40060,10525,587,28948,5110917
2020-12-11 00:00:00,BRITISH COLUMBIA,40797,10601,598,29598,5110917
2020-12-12 00:00:00,BRITISH COLUMBIA,41495,11271,626,29598,5110917
2020-12-13 00:00:00,BRITISH COLUMBIA,42184,11946,640,29598,5110917
2020-12-14 00:00:00,BRITISH COLUMBIA,42943,11089,647,31207,5110917
2020-12-15 00:00:00,BRITISH COLUMBIA,43463,10929,668,31866,5110917
2020-12-16 00:00:00,BRITISH COLUMBIA,44103,11035,692,32376,5110917
2020-12-17 00:00:00,BRITISH COLUMBIA,44776,11100,713,32963,5110917
2020-12-18 00:00:00,BRITISH COLUMBIA,45400,11087,724,33589,5110917
2020-12-19 00:00:00,BRITISH COLUMBIA,46052,11711,752,33589,5110917
2020-12-20 00:00:00,BRITISH COLUMBIA,46538,12189,760,33589,5110917
2020-12-21 00:00:00,BRITISH COLUMBIA,47067,10847,765,35455,5110917
2020-12-22 00:00:00,BRITISH COLUMBIA,47510,10639,777,36094,5110917
2020-12-23 00:00:00,BRITISH COLUMBIA,48027,10279,796,36952,5110917
2020-12-24 00:00:00,BRITISH COLUMBIA,48609,10017,808,37784,5110917
2020-12-25 00:00:00,BRITISH COLUMBIA,49121,10504,833,37784,5110917
2020-12-26 00:00:00,BRITISH COLUMBIA,49568,10937,847,37784,5110917
2020-12-27 00:00:00,BRITISH COLUMBIA,49992,11347,861,37784,5110917
2020-12-28 00:00:00,BRITISH COLUMBIA,50433,11777,872,37784,5110917
2020-12-29 00:00:00,BRITISH COLUMBIA,50815,8758,882,41175,5110917
2020-12-30 00:00:00,BRITISH COLUMBIA,51300,8726,893,41681,5110917
2020-12-31 00:00:00,BRITISH COLUMBIA,51990,8962,901,42127,5110917
2021-01-01 00:00:00,BRITISH COLUMBIA,52555,9527,901,42127,5110917
2021-01-02 00:00:00,BRITISH COLUMBIA,53162,10134,901,42127,5110917
2021-01-03 00:00:00,BRITISH COLUMBIA,53662,10634,901,42127,5110917
2021-01-04 00:00:00,BRITISH COLUMBIA,54201,8026,946,45229,5110917
2021-01-05 00:00:00,BRITISH COLUMBIA,54629,7676,954,45999,5110917
2021-01-06 00:00:00,BRITISH COLUMBIA,55254,7564,962,46728,5110917
2021-01-07 00:00:00,BRITISH COLUMBIA,56015,7671,970,47374,5110917
2021-01-08 00:00:00,BRITISH COLUMBIA,56632,7439,988,48205,5110917
2021-01-09 00:00:00,BRITISH COLUMBIA,57170,7966,999,48205,5110917
2021-01-10 00:00:00,BRITISH COLUMBIA,57677,8467,1005,48205,5110917
2021-01-11 00:00:00,BRITISH COLUMBIA,58107,6556,1010,50541,5110917
2021-01-12 00:00:00,BRITISH COLUMBIA,58553,6390,1019,51144,5110917
2021-01-13 00:00:00,BRITISH COLUMBIA,59072,6148,1031,51893,5110917
2021-01-14 00:00:00,BRITISH COLUMBIA,59608,5965,1038,52605,5110917
2021-01-15 00:00:00,BRITISH COLUMBIA,60117,5955,1047,53115,5110917
2021-01-16 00:00:00,BRITISH COLUMBIA,60701,6522,1064,53115,5110917
2021-01-17 00:00:00,BRITISH COLUMBIA,61146,6958,1073,53115,5110917
2021-01-18 00:00:00,BRITISH COLUMBIA,61447,5713,1078,54656,5110917
2021-01-19 00:00:00,BRITISH COLUMBIA,61912,5723,1090,55099,5110917
2021-01-20 00:00:00,BRITISH COLUMBIA,62412,5744,1104,55564,5110917
2021-01-21 00:00:00,BRITISH COLUMBIA,62976,5847,1119,56010,5110917
2021-01-22 00:00:00,BRITISH COLUMBIA,63484,5901,1128,56455,5110917
2021-01-23 00:00:00,BRITISH COLUMBIA,64011,6428,1128,56455,5110917
2021-01-24 00:00:00,BRITISH COLUMBIA,64482,6899,1128,56455,5110917
2021-01-25 00:00:00,BRITISH COLUMBIA,64828,5843,1154,57831,5110917
2021-01-26 00:00:00,BRITISH COLUMBIA,65234,5714,1168,58352,5110917
2021-01-27 00:00:00,BRITISH COLUMBIA,65719,5769,1172,58778,5110917
2021-01-28 00:00:00,BRITISH COLUMBIA,66265,5940,1184,59141,5110917
2021-01-29 00:00:00,BRITISH COLUMBIA,66779,6039,1189,59551,5110917
2021-01-30 00:00:00,BRITISH COLUMBIA,67187,6447,1189,59551,5110917
2021-01-31 00:00:00,BRITISH COLUMBIA,67660,6920,1189,59551,5110917
2021-02-01 00:00:00,BRITISH COLUMBIA,67937,5610,1210,61117,5110917
2021-02-02 00:00:00,BRITISH COLUMBIA,68366,6019,1218,61129,5110917
2021-02-03 00:00:00,BRITISH COLUMBIA,68780,5903,1234,61643,5110917
2021-02-04 00:00:00,BRITISH COLUMBIA,69245,5927,1240,62078,5110917
2021-02-05 00:00:00,BRITISH COLUMBIA,69716,5903,1246,62567,5110917
2021-02-06 00:00:00,BRITISH COLUMBIA,70144,6331,1246,62567,5110917
2021-02-07 00:00:00,BRITISH COLUMBIA,70609,6796,1246,62567,5110917
2021-02-08 00:00:00,BRITISH COLUMBIA,70952,4088,1259,65605,5110917
2021-02-09 00:00:00,BRITISH COLUMBIA,71387,4506,1263,65618,5110917
2021-02-10 00:00:00,BRITISH COLUMBIA,71856,4420,1269,66167,5110917
2021-02-11 00:00:00,BRITISH COLUMBIA,72305,4424,1278,66603,5110917
2021-02-12 00:00:00,BRITISH COLUMBIA,72750,4454,1288,67008,5110917
2021-02-13 00:00:00,BRITISH COLUMBIA,73202,4896,1298,67008,5110917
2021-02-14 00:00:00,BRITISH COLUMBIA,73633,5322,1303,67008,5110917
2021-02-15 00:00:00,BRITISH COLUMBIA,73981,5663,1310,67008,5110917
2021-02-16 00:00:00,BRITISH COLUMBIA,74283,5961,1314,67008,5110917
2021-02-17 00:00:00,BRITISH COLUMBIA,74710,4226,1317,69167,5110917
2021-02-18 00:00:00,BRITISH COLUMBIA,75327,4404,1321,69602,5110917
2021-02-19 00:00:00,BRITISH COLUMBIA,75835,4538,1327,69970,5110917
2021-02-20 00:00:00,BRITISH COLUMBIA,76339,5042,1327,69970,5110917
2021-02-21 00:00:00,BRITISH COLUMBIA,76814,5517,1327,69970,5110917
2021-02-22 00:00:00,BRITISH COLUMBIA,77263,4615,1335,71313,5110917
2021-02-23 00:00:00,BRITISH COLUMBIA,77858,4769,1336,71753,5110917
2021-02-24 00:00:00,BRITISH COLUMBIA,78350,4793,1338,72219,5110917
2021-02-25 00:00:00,BRITISH COLUMBIA,78782,4653,1348,72781,5110917
2021-02-26 00:00:00,BRITISH COLUMBIA,79340,4797,1355,73188,5110917
2021-02-27 00:00:00,BRITISH COLUMBIA,79909,5366,1355,73188,5110917
2021-02-28 00:00:00,BRITISH COLUMBIA,80454,5911,1355,73188,5110917
2021-03-01 00:00:00,BRITISH COLUMBIA,80929,4790,1363,74776,5110917
2021-03-02 00:00:00,BRITISH COLUMBIA,81367,4747,1365,75255,5110917
2021-03-03 00:00:00,BRITISH COLUMBIA,81909,4718,1372,75819,5110917
2021-03-04 00:00:00,BRITISH COLUMBIA,82473,4808,1376,76289,5110917
2021-03-05 00:00:00,BRITISH COLUMBIA,83107,4975,1380,76752,5110917
2021-03-06 00:00:00,BRITISH COLUMBIA,83652,5517,1383,76752,5110917
2021-03-07 00:00:00,BRITISH COLUMBIA,84184,6045,1387,76752,5110917
2021-03-08 00:00:00,BRITISH COLUMBIA,84569,4941,1391,78237,5110917
2021-03-09 00:00:00,BRITISH COLUMBIA,85119,4956,1393,78770,5110917
2021-03-10 00:00:00,BRITISH COLUMBIA,85650,4947,1394,79309,5110917
2021-03-11 00:00:00,BRITISH COLUMBIA,86219,4993,1397,79829,5110917
2021-03-12 00:00:00,BRITISH COLUMBIA,86867,5145,1397,80325,5110917
2021-03-13 00:00:00,BRITISH COLUMBIA,87422,5696,1401,80325,5110917
2021-03-14 00:00:00,BRITISH COLUMBIA,87913,6184,1404,80325,5110917
2021-03-15 00:00:00,BRITISH COLUMBIA,88373,5076,1407,81890,5110917
2021-03-16 00:00:00,BRITISH COLUMBIA,88929,5086,1407,82436,5110917
2021-03-17 00:00:00,BRITISH COLUMBIA,89427,4933,1411,83083,5110917
2021-03-18 00:00:00,BRITISH COLUMBIA,90049,2017,1419,86613,5110917
2021-03-19 00:00:00,BRITISH COLUMBIA,90786,5287,1421,84078,5110917
2021-03-20 00:00:00,BRITISH COLUMBIA,91342,5843,1421,84078,5110917
2021-03-21 00:00:00,BRITISH COLUMBIA,91940,6441,1421,84078,5110917
2021-03-22 00:00:00,BRITISH COLUMBIA,92571,5388,1437,85746,5110917
2021-03-23 00:00:00,BRITISH COLUMBIA,93253,5508,1438,86307,5110917
2021-03-24 00:00:00,BRITISH COLUMBIA,93969,5671,1441,86857,5110917
2021-03-25 00:00:00,BRITISH COLUMBIA,94769,5972,1446,87351,5110917
2021-03-26 00:00:00,BRITISH COLUMBIA,95677,6362,1449,87866,5110917
2021-03-27 00:00:00,BRITISH COLUMBIA,96613,7295,1452,87866,5110917
2021-03-28 00:00:00,BRITISH COLUMBIA,97418,8099,1453,87866,5110917
2021-03-29 00:00:00,BRITISH COLUMBIA,98195,7018,1455,89722,5110917
2021-03-30 00:00:00,BRITISH COLUMBIA,99035,7179,1455,90401,5110917
2021-03-31 00:00:00,BRITISH COLUMBIA,100048,7524,1458,91066,5110917
2021-04-01 00:00:00,BRITISH COLUMBIA,100880,7685,1463,91732,5110917
2021-04-02 00:00:00,BRITISH COLUMBIA,101954,8759,1463,91732,5110917
2021-04-03 00:00:00,BRITISH COLUMBIA,103031,9836,1463,91732,5110917
2021-04-04 00:00:00,BRITISH COLUMBIA,104030,10835,1463,91732,5110917
2021-04-05 00:00:00,BRITISH COLUMBIA,104920,8628,1486,94806,5110917
2021-04-06 00:00:00,BRITISH COLUMBIA,105988,8808,1489,95691,5110917
2021-04-07 00:00:00,BRITISH COLUMBIA,106985,8868,1491,96626,5110917
2021-04-08 00:00:00,BRITISH COLUMBIA,108278,9323,1493,97462,5110917
2021-04-09 00:00:00,BRITISH COLUMBIA,109540,9709,1495,98336,5110917
2021-04-10 00:00:00,BRITISH COLUMBIA,110823,10983,1504,98336,5110917
2021-04-11 00:00:00,BRITISH COLUMBIA,111859,12014,1509,98336,5110917
2021-04-12 00:00:00,BRITISH COLUMBIA,112829,10100,1513,101216,5110917
2021-04-13 00:00:00,BRITISH COLUMBIA,113702,9919,1515,102268,5110917
2021-04-14 00:00:00,BRITISH COLUMBIA,114870,9989,1521,103360,5110917
2021-04-15 00:00:00,BRITISH COLUMBIA,116075,10220,1524,104331,5110917
2021-04-16 00:00:00,BRITISH COLUMBIA,117080,10259,1530,105291,5110917
2021-04-17 00:00:00,BRITISH COLUMBIA,118107,11286,1530,105291,5110917
2021-04-18 00:00:00,BRITISH COLUMBIA,119040,12219,1530,105291,5110917
2021-04-19 00:00:00,BRITISH COLUMBIA,120040,9583,1538,108919,5110917
2021-04-20 00:00:00,BRITISH COLUMBIA,120889,9377,1539,109973,5110917
2021-04-21 00:00:00,BRITISH COLUMBIA,121751,9166,1546,111039,5110917
2021-04-22 00:00:00,BRITISH COLUMBIA,122757,8972,1550,112235,5110917
2021-04-23 00:00:00,BRITISH COLUMBIA,123758,9065,1554,113139,5110917
2021-04-24 00:00:00,BRITISH COLUMBIA,124639,9937,1563,113139,5110917
2021-04-25 00:00:00,BRITISH COLUMBIA,125486,10779,1568,113139,5110917
2021-04-26 00:00:00,BRITISH COLUMBIA,126249,8437,1571,116241,5110917
2021-04-27 00:00:00,BRITISH COLUMBIA,127048,8327,1571,117150,5110917
2021-04-28 00:00:00,BRITISH COLUMBIA,127889,8256,1576,118057,5110917
2021-04-29 00:00:00,BRITISH COLUMBIA,128742,8228,1577,118937,5110917
2021-04-30 00:00:00,BRITISH COLUMBIA,129482,8116,1581,119785,5110917
2021-05-01 00:00:00,BRITISH COLUMBIA,130317,8951,1581,119785,5110917
2021-05-02 00:00:00,BRITISH COLUMBIA,130988,9622,1581,119785,5110917
2021-05-03 00:00:00,BRITISH COLUMBIA,131656,7544,1594,122518,5110917
2021-05-04 00:00:00,BRITISH COLUMBIA,132353,7376,1594,123383,5110917
2021-05-05 00:00:00,BRITISH COLUMBIA,132925,7079,1594,124252,5110917
2021-05-06 00:00:00,BRITISH COLUMBIA,133619,6999,1595,125025,5110917
2021-05-07 00:00:00,BRITISH COLUMBIA,134341,6940,1602,125799,5110917
2021-05-08 00:00:00,BRITISH COLUMBIA,134937,7524,1614,125799,5110917
2021-05-09 00:00:00,BRITISH COLUMBIA,135542,8125,1618,125799,5110917
2021-05-10 00:00:00,BRITISH COLUMBIA,136108,6347,1622,128139,5110917
2021-05-11 00:00:00,BRITISH COLUMBIA,136623,6217,1624,128782,5110917
2021-05-12 00:00:00,BRITISH COLUMBIA,137223,6074,1625,129524,5110917
2021-05-13 00:00:00,BRITISH COLUMBIA,137810,5868,1632,130310,5110917
2021-05-14 00:00:00,BRITISH COLUMBIA,138304,5717,1634,130953,5110917
2021-05-15 00:00:00,BRITISH COLUMBIA,138747,6160,1634,130953,5110917
2021-05-16 00:00:00,BRITISH COLUMBIA,139240,6653,1634,130953,5110917
2021-05-17 00:00:00,BRITISH COLUMBIA,139664,5175,1648,132841,5110917
2021-05-18 00:00:00,BRITISH COLUMBIA,140075,5042,1650,133383,5110917
2021-05-19 00:00:00,BRITISH COLUMBIA,140596,4953,1658,133985,5110917
2021-05-20 00:00:00,BRITISH COLUMBIA,140953,4771,1661,134521,5110917
2021-05-21 00:00:00,BRITISH COLUMBIA,141373,4638,1667,135068,5110917
2021-05-22 00:00:00,BRITISH COLUMBIA,141729,4994,1667,135068,5110917
2021-05-23 00:00:00,BRITISH COLUMBIA,142054,5319,1667,135068,5110917
2021-05-24 00:00:00,BRITISH COLUMBIA,142347,4065,1679,136603,5110917
2021-05-25 00:00:00,BRITISH COLUMBIA,142636,3894,1680,137062,5110917
2021-05-26 00:00:00,BRITISH COLUMBIA,142886,3686,1683,137517,5110917
2021-05-27 00:00:00,BRITISH COLUMBIA,143264,3645,1690,137929,5110917
2021-05-28 00:00:00,BRITISH COLUMBIA,143581,3529,1692,138360,5110917
2021-05-29 00:00:00,BRITISH COLUMBIA,143839,3780,1699,138360,5110917
2021-05-30 00:00:00,BRITISH COLUMBIA,144077,4017,1700,138360,5110917
2021-05-31 00:00:00,BRITISH COLUMBIA,144289,3024,1703,139562,5110917
2021-06-01 00:00:00,BRITISH COLUMBIA,144473,2871,1703,139899,5110917
2021-06-02 00:00:00,BRITISH COLUMBIA,144667,2722,1707,140238,5110917
2021-06-03 00:00:00,BRITISH COLUMBIA,144866,2620,1709,140537,5110917
2021-06-04 00:00:00,BRITISH COLUMBIA,145049,2504,1710,140835,5110917
2021-06-05 00:00:00,BRITISH COLUMBIA,145266,2712,1719,140835,5110917
2021-06-06 00:00:00,BRITISH COLUMBIA,145397,2842,1720,140835,5110917
2021-06-07 00:00:00,BRITISH COLUMBIA,145530,2145,1722,141663,5110917
2021-06-08 00:00:00,BRITISH COLUMBIA,145695,2094,1722,141879,5110917
2021-06-09 00:00:00,BRITISH COLUMBIA,145843,2012,1725,142106,5110917
2021-06-10 00:00:00,BRITISH COLUMBIA,145996,1953,1729,142314,5110917
2021-06-11 00:00:00,BRITISH COLUMBIA,146176,1920,1730,142526,5110917
2021-06-12 00:00:00,BRITISH COLUMBIA,146272,2016,1730,142526,5110917
2021-06-13 00:00:00,BRITISH COLUMBIA,146385,2129,1730,142526,5110917
2021-06-14 00:00:00,BRITISH COLUMBIA,146453,1572,1734,143147,5110917
2021-06-15 00:00:00,BRITISH COLUMBIA,146561,1528,1734,143299,5110917
2021-06-16 00:00:00,BRITISH COLUMBIA,146674,1487,1738,143449,5110917
2021-06-17 00:00:00,BRITISH COLUMBIA,146794,1476,1739,143579,5110917
2021-06-18 00:00:00,BRITISH COLUMBIA,146902,1414,1740,143748,5110917
2021-06-19 00:00:00,BRITISH COLUMBIA,146996,1508,1740,143748,5110917
2021-06-20 00:00:00,BRITISH COLUMBIA,147086,1598,1740,143748,5110917
2021-06-21 00:00:00,BRITISH COLUMBIA,147131,1235,1743,144153,5110917
2021-06-22 00:00:00,BRITISH COLUMBIA,147184,1178,1743,144263,5110917
2021-06-23 00:00:00,BRITISH COLUMBIA,147271,1144,1744,144383,5110917
2021-06-24 00:00:00,BRITISH COLUMBIA,147346,1133,1747,144466,5110917
2021-06-25 00:00:00,BRITISH COLUMBIA,147418,1115,1749,144554,5110917
2021-06-26 00:00:00,BRITISH COLUMBIA,147475,1172,1749,144554,5110917
2021-06-27 00:00:00,BRITISH COLUMBIA,147511,1208,1749,144554,5110917
2021-06-28 00:00:00,BRITISH COLUMBIA,147549,947,1754,144848,5110917
2021-06-29 00:00:00,BRITISH COLUMBIA,147578,893,1754,144931,5110917
2021-06-30 00:00:00,BRITISH COLUMBIA,147621,835,1754,145032,5110917
2021-07-01 00:00:00,BRITISH COLUMBIA,147670,884,1754,145032,5110917
2021-07-02 00:00:00,BRITISH COLUMBIA,147705,749,1756,145200,5110917
2021-07-03 00:00:00,BRITISH COLUMBIA,147735,779,1756,145200,5110917
2021-07-04 00:00:00,BRITISH COLUMBIA,147772,816,1756,145200,5110917
2021-07-05 00:00:00,BRITISH COLUMBIA,147790,669,1759,145362,5110917
2021-07-06 00:00:00,BRITISH COLUMBIA,147797,618,1759,145420,5110917
2021-07-07 00:00:00,BRITISH COLUMBIA,147856,642,1759,145455,5110917
2021-07-08 00:00:00,BRITISH COLUMBIA,147915,664,1760,145491,5110917
2021-07-09 00:00:00,BRITISH COLUMBIA,148031,677,1760,145594,5110917
2021-07-10 00:00:00,BRITISH COLUMBIA,148077,723,1760,145594,5110917
2021-07-11 00:00:00,BRITISH COLUMBIA,148124,770,1760,145594,5110917
2021-07-12 00:00:00,BRITISH COLUMBIA,148154,672,1760,145722,5110917
2021-07-13 00:00:00,BRITISH COLUMBIA,148187,652,1760,145775,5110917
2021-07-14 00:00:00,BRITISH COLUMBIA,148228,651,1760,145817,5110917
2021-07-15 00:00:00,BRITISH COLUMBIA,148286,666,1761,145859,5110917
2021-07-16 00:00:00,BRITISH COLUMBIA,148331,662,1761,145908,5110917
2021-07-17 00:00:00,BRITISH COLUMBIA,148387,718,1761,145908,5110917
2021-07-18 00:00:00,BRITISH COLUMBIA,148447,778,1761,145908,5110917
2021-07-19 00:00:00,BRITISH COLUMBIA,148487,662,1763,146062,5110917
2021-07-20 00:00:00,BRITISH COLUMBIA,148563,701,1763,146099,5110917
2021-07-21 00:00:00,BRITISH COLUMBIA,148641,736,1763,146142,5110917
2021-07-22 00:00:00,BRITISH COLUMBIA,148730,789,1763,146178,5110917
2021-07-23 00:00:00,BRITISH COLUMBIA,148842,612,1767,146463,5110917
2021-07-24 00:00:00,BRITISH COLUMBIA,148936,706,1767,146463,5110917
2021-07-25 00:00:00,BRITISH COLUMBIA,149015,785,1767,146463,5110917
2021-07-26 00:00:00,BRITISH COLUMBIA,149109,705,1768,146636,5110917
2021-07-27 00:00:00,BRITISH COLUMBIA,149259,791,1768,146700,5110917
2021-07-28 00:00:00,BRITISH COLUMBIA,149444,917,1771,146756,5110917
2021-07-29 00:00:00,BRITISH COLUMBIA,149646,1065,1771,146810,5110917
2021-07-30 00:00:00,BRITISH COLUMBIA,149889,1242,1771,146876,5110917
2021-07-31 00:00:00,BRITISH COLUMBIA,150049,1402,1771,146876,5110917
2021-08-01 00:00:00,BRITISH COLUMBIA,150245,1598,1771,146876,5110917
2021-08-02 00:00:00,BRITISH COLUMBIA,150430,1783,1771,146876,5110917
2021-08-03 00:00:00,BRITISH COLUMBIA,150631,1574,1772,147285,5110917
2021-08-04 00:00:00,BRITISH COLUMBIA,150973,1792,1772,147409,5110917
2021-08-05 00:00:00,BRITISH COLUMBIA,151375,2093,1772,147510,5110917
2021-08-06 00:00:00,BRITISH COLUMBIA,151839,2440,1772,147627,5110917
2021-08-07 00:00:00,BRITISH COLUMBIA,152261,2862,1772,147627,5110917
2021-08-08 00:00:00,BRITISH COLUMBIA,152625,3226,1772,147627,5110917
2021-08-09 00:00:00,BRITISH COLUMBIA,152918,3075,1777,148066,5110917
2021-08-10 00:00:00,BRITISH COLUMBIA,153313,3321,1777,148215,5110917
2021-08-11 00:00:00,BRITISH COLUMBIA,153849,3625,1778,148446,5110917
2021-08-12 00:00:00,BRITISH COLUMBIA,154362,3881,1779,148702,5110917
2021-08-13 00:00:00,BRITISH COLUMBIA,155079,4336,1779,148964,5110917
2021-08-14 00:00:00,BRITISH COLUMBIA,155611,4868,1779,148964,5110917
2021-08-15 00:00:00,BRITISH COLUMBIA,156052,5309,1779,148964,5110917
2021-08-16 00:00:00,BRITISH COLUMBIA,156513,5180,1780,149553,5110917
2021-08-17 00:00:00,BRITISH COLUMBIA,157014,5386,1781,149847,5110917
2021-08-18 00:00:00,BRITISH COLUMBIA,157567,5683,1782,150102,5110917
2021-08-19 00:00:00,BRITISH COLUMBIA,158256,6095,1784,150377,5110917
2021-08-20 00:00:00,BRITISH COLUMBIA,158919,6477,1785,150657,5110917
2021-08-21 00:00:00,BRITISH COLUMBIA,159643,7201,1785,150657,5110917
2021-08-22 00:00:00,BRITISH COLUMBIA,160188,7746,1785,150657,5110917
2021-08-23 00:00:00,BRITISH COLUMBIA,160630,5202,1801,153627,5110917
2021-08-24 00:00:00,BRITISH COLUMBIA,161271,5503,1801,153967,5110917
2021-08-25 00:00:00,BRITISH COLUMBIA,161969,5498,1802,154669,5110917
2021-08-26 00:00:00,BRITISH COLUMBIA,162693,5793,1804,155096,5110917
2021-08-27 00:00:00,BRITISH COLUMBIA,163560,5825,1807,155928,5110917
2021-08-28 00:00:00,BRITISH COLUMBIA,164329,6594,1807,155928,5110917
2021-08-29 00:00:00,BRITISH COLUMBIA,164910,7175,1807,155928,5110917
2021-08-30 00:00:00,BRITISH COLUMBIA,165413,6180,1814,157419,5110917
2021-08-31 00:00:00,BRITISH COLUMBIA,166068,6311,1816,157941,5110917
2021-09-01 00:00:00,BRITISH COLUMBIA,166853,6135,1818,158900,5110917
2021-09-02 00:00:00,BRITISH COLUMBIA,167654,6270,1824,159560,5110917
2021-09-03 00:00:00,BRITISH COLUMBIA,168325,6230,1827,160268,5110917
2021-09-04 00:00:00,BRITISH COLUMBIA,168983,6888,1827,160268,5110917
2021-09-05 00:00:00,BRITISH COLUMBIA,169617,7522,1827,160268,5110917
2021-09-06 00:00:00,BRITISH COLUMBIA,170180,8085,1827,160268,5110917
2021-09-07 00:00:00,BRITISH COLUMBIA,170750,5846,1842,163062,5110917
2021-09-08 00:00:00,BRITISH COLUMBIA,171564,5929,1842,163793,5110917
2021-09-09 00:00:00,BRITISH COLUMBIA,172338,6021,1847,164470,5110917
2021-09-10 00:00:00,BRITISH COLUMBIA,173158,6275,1856,165027,5110917
2021-09-11 00:00:00,BRITISH COLUMBIA,173981,7098,1856,165027,5110917
2021-09-12 00:00:00,BRITISH COLUMBIA,174622,7739,1856,165027,5110917
2021-09-13 00:00:00,BRITISH COLUMBIA,175142,6199,1865,167078,5110917
2021-09-14 00:00:00,BRITISH COLUMBIA,175819,6537,1866,167416,5110917
2021-09-15 00:00:00,BRITISH COLUMBIA,176480,6148,1873,168459,5110917
2021-09-16 00:00:00,BRITISH COLUMBIA,177186,6226,1877,169083,5110917
2021-09-17 00:00:00,BRITISH COLUMBIA,177954,6413,1888,169653,5110917
2021-09-18 00:00:00,BRITISH COLUMBIA,178598,7057,1888,169653,5110917
2021-09-19 00:00:00,BRITISH COLUMBIA,179211,7670,1888,169653,5110917
2021-09-20 00:00:00,BRITISH COLUMBIA,179653,5985,1899,171769,5110917
2021-09-21 00:00:00,BRITISH COLUMBIA,180178,5654,1900,172624,5110917
2021-09-22 00:00:00,BRITISH COLUMBIA,180937,5812,1910,173215,5110917
2021-09-23 00:00:00,BRITISH COLUMBIA,181798,6097,1915,173786,5110917
2021-09-24 00:00:00,BRITISH COLUMBIA,182541,6338,1922,174281,5110917
2021-09-25 00:00:00,BRITISH COLUMBIA,183417,7214,1922,174281,5110917
2021-09-26 00:00:00,BRITISH COLUMBIA,184074,7871,1922,174281,5110917
2021-09-27 00:00:00,BRITISH COLUMBIA,184780,6486,1940,176354,5110917
2021-09-28 00:00:00,BRITISH COLUMBIA,185432,6377,1942,177113,5110917
2021-09-29 00:00:00,BRITISH COLUMBIA,186245,6563,1953,177729,5110917
2021-09-30 00:00:00,BRITISH COLUMBIA,186980,7289,1962,177729,5110917
2021-10-01 00:00:00,BRITISH COLUMBIA,187694,6741,1973,178980,5110917
2021-10-02 00:00:00,BRITISH COLUMBIA,188311,7358,1973,178980,5110917
2021-10-03 00:00:00,BRITISH COLUMBIA,189018,8065,1973,178980,5110917
2021-10-04 00:00:00,BRITISH COLUMBIA,189680,6393,1983,181304,5110917
2021-10-05 00:00:00,BRITISH COLUMBIA,190372,6344,1983,182045,5110917
2021-10-06 00:00:00,BRITISH COLUMBIA,191124,6346,1992,182786,5110917
2021-10-07 00:00:00,BRITISH COLUMBIA,191748,6346,1996,183406,5110917
2021-10-08 00:00:00,BRITISH COLUMBIA,192491,6369,2001,184121,5110917
2021-10-09 00:00:00,BRITISH COLUMBIA,193094,6972,2001,184121,5110917
2021-10-10 00:00:00,BRITISH COLUMBIA,193728,7606,2001,184121,5110917
2021-10-11 00:00:00,BRITISH COLUMBIA,194196,8074,2001,184121,5110917
2021-10-12 00:00:00,BRITISH COLUMBIA,194581,5597,2029,186955,5110917
2021-10-13 00:00:00,BRITISH COLUMBIA,195186,5589,2033,187564,5110917
2021-10-14 00:00:00,BRITISH COLUMBIA,195766,5739,2042,187985,5110917
2021-10-15 00:00:00,BRITISH COLUMBIA,196433,5527,2055,188851,5110917
2021-10-16 00:00:00,BRITISH COLUMBIA,197186,6280,2055,188851,5110917
2021-10-17 00:00:00,BRITISH COLUMBIA,197835,6929,2055,188851,5110917
2021-10-18 00:00:00,BRITISH COLUMBIA,198278,5279,2081,190918,5110917
2021-10-19 00:00:00,BRITISH COLUMBIA,198838,5276,2086,191476,5110917
2021-10-20 00:00:00,BRITISH COLUMBIA,199534,5253,2092,192189,5110917
2021-10-21 00:00:00,BRITISH COLUMBIA,200249,5334,2096,192819,5110917
2021-10-22 00:00:00,BRITISH COLUMBIA,200898,5464,2109,193325,5110917
2021-10-23 00:00:00,BRITISH COLUMBIA,201511,6077,2109,193325,5110917
2021-10-24 00:00:00,BRITISH COLUMBIA,202040,6606,2109,193325,5110917
2021-10-25 00:00:00,BRITISH COLUMBIA,202516,5332,2129,195055,5110917
2021-10-26 00:00:00,BRITISH COLUMBIA,202973,5196,2131,195646,5110917
2021-10-27 00:00:00,BRITISH COLUMBIA,203572,5093,2137,196342,5110917
2021-10-28 00:00:00,BRITISH COLUMBIA,204330,5325,2147,196858,5110917
2021-10-29 00:00:00,BRITISH COLUMBIA,204914,5362,2156,197396,5110917
2021-10-30 00:00:00,BRITISH COLUMBIA,205482,5930,2156,197396,5110917
2021-10-31 00:00:00,BRITISH COLUMBIA,205952,6400,2156,197396,5110917
2021-11-01 00:00:00,BRITISH COLUMBIA,206284,4996,2181,199107,5110917
2021-11-02 00:00:00,BRITISH COLUMBIA,206690,5024,2186,199480,5110917
2021-11-03 00:00:00,BRITISH COLUMBIA,207120,4708,2192,200220,5110917
